record,name_to_match,OrderNo,Type,Key,Name,Stn,AOR,pState,Norm,AlarmGroup,ICAddress,FeedbackKey,pDeviceInstance,pCtrlState,pScale,HiControlLimit,LoControlLimit,Setpoint_emulation,Name_Status_Source  ,Desc  ,Zones  ,PreSuffx  ,Telem_A  ,Open_A  ,Open_B  ,Close_A  ,Normal_State  
7217,"GL,2",7217,2,"""01046009""","""GRIFFIS LOOP BKR 2""",046,1,202,0,1,"""""","""""",36,"""""","""""","""""","""""","""""","GL,2       ",GRIFFIS LOOP BKR 2  ,1  ,1,0  ,3  ,0  ,3  ,0
7218,"GL,2R",7218,2,"""01046010""","""GRIFFIS LP BKR2 RECL""",046,1,205,0,1,"""""","""""",37,"""""","""""","""""","""""","""""","GL,2R      ",GRIFFIS LP BKR2 RECL  ,1  ,4,0  ,4  ,0  ,4  ,0
7219,"GL,2GT",7219,2,"""01046011""","""GL 2 GRND TRIP BLOCK""",046,1,222,0,1,"""""","""""",38,"""""","""""","""""","""""","""""","GL,2GT     ",GL 2 GRND TRIP BLOCK  ,1  ,21,0  ,5  ,0  ,5  ,0
7220,"GL,2LR",7220,1,"""01046012""","""GL BKR 2 LOCAL REMOTE SW""",046,1,214,0,1,"""""","""""",39,"""""","""""","""""","""""","""""","GL,2LR     ",GL BKR 2 LOCAL REMOTE SW  ,1  ,13,0  ,  ,  ,  ,0
7221,"GL,2UF",7221,1,"""01046013""","""GL BKR 2 UNDER FREQ TRIP""",046,1,202,0,1,"""""","""""",365,"""""","""""","""""","""""","""""","GL,2UF     ",GL BKR 2 UNDER FREQ TRIP  ,1  ,1,0  ,  ,  ,  ,0
7222,"GL,2BF",7222,1,"""01046014""","""GL 2 BKR FAIL""",046,1,220,0,1,"""""","""""",10,"""""","""""","""""","""""","""""","GL,2BF     ",GL 2 BKR FAIL  ,1  ,19,0  ,  ,  ,  ,0
7223,"GL,2POT",7223,1,"""01046015""","""BKR2 LOSS OF POT FOR UF""",046,1,227,0,1,"""""","""""",249,"""""","""""","""""","""""","""""","GL,2POT    ",BKR2 LOSS OF POT FOR UF  ,1  ,26,0  ,  ,  ,  ,0
7224,"GL,79LO2",7224,1,"""01046016""","""GL BKR 2 LOCKOUT""",046,1,215,0,1,"""""","""""",258,"""""","""""","""""","""""","""""","GL,79LO2   ",GL BKR 2 LOCKOUT  ,1  ,14,0  ,  ,  ,  ,0
7225,"GL,3",7225,2,"""01046017""","""GRIFFIS LOOP BKR 3""",046,1,202,0,1,"""""","""""",40,"""""","""""","""""","""""","""""","GL,3       ",GRIFFIS LOOP BKR 3  ,1  ,1,1  ,6  ,0  ,6  ,0
7226,"GL,3R",7226,2,"""01046018""","""GRIFFIS LOOP BKR 3R""",046,1,205,0,1,"""""","""""",41,"""""","""""","""""","""""","""""","GL,3R      ",GRIFFIS LOOP BKR 3R  ,1  ,4,1  ,7  ,0  ,7  ,0
7227,"GL,3GT",7227,2,"""01046019""","""GL 3 GRND TRIP BLOCK""",046,1,222,0,1,"""""","""""",42,"""""","""""","""""","""""","""""","GL,3GT     ",GL 3 GRND TRIP BLOCK  ,1  ,21,1  ,8  ,0  ,8  ,0
7228,"GL,3LR",7228,1,"""01046020""","""GL BKR 3 LOCAL REMOTE SW""",046,1,214,0,1,"""""","""""",8,"""""","""""","""""","""""","""""","GL,3LR     ",GL BKR 3 LOCAL REMOTE SW  ,1  ,13,1  ,  ,  ,  ,0
7229,"GL,3UF",7229,1,"""01046021""","""GL BKR 3 UNDER FREQ TRIP""",046,1,202,0,1,"""""","""""",411,"""""","""""","""""","""""","""""","GL,3UF     ",GL BKR 3 UNDER FREQ TRIP  ,1  ,1,1  ,  ,  ,  ,0
7230,"GL,3BF",7230,1,"""01046022""","""GL 3 BKR FAIL""",046,1,220,0,1,"""""","""""",159,"""""","""""","""""","""""","""""","GL,3BF     ",GL 3 BKR FAIL  ,1  ,19,1  ,  ,  ,  ,0
7231,"GL,3POT",7231,1,"""01046023""","""BKR3 LOSS OF POT FOR UF""",046,1,227,0,1,"""""","""""",81,"""""","""""","""""","""""","""""","GL,3POT    ",BKR3 LOSS OF POT FOR UF  ,1  ,26,1  ,  ,  ,  ,0
7232,"GL,79LO3",7232,1,"""01046024""","""GL BKR 3 LOCKOUT""",046,1,215,0,1,"""""","""""",492,"""""","""""","""""","""""","""""","GL,79LO3   ",GL BKR 3 LOCKOUT  ,1  ,14,1  ,  ,  ,  ,0
7233,"GL,35CP1",7233,1,"""01046025""","""GL BKR1 3530-1 CPORT1""",046,1,227,0,1,"""""","""""",255,"""""","""""","""""","""""","""""","GL,35CP1   ",GL BKR1 3530-1 CPORT1  ,1  ,26,1  ,  ,  ,  ,0
7234,"GL,35CP2",7234,1,"""01046026""","""GL BKR2 3530-1 CPORT2""",046,1,227,0,1,"""""","""""",447,"""""","""""","""""","""""","""""","GL,35CP2   ",GL BKR2 3530-1 CPORT2  ,1  ,26,1  ,  ,  ,  ,0
7235,"GL,35CP3",7235,1,"""01046027""","""GL BKR3 3530-2 CPORT3""",046,1,227,0,1,"""""","""""",1136,"""""","""""","""""","""""","""""","GL,35CP3   ",GL BKR3 3530-2 CPORT3  ,1  ,26,1  ,  ,  ,  ,0
7236,"GL,35CP18",7236,1,"""01046028""","""BKR1 CPORT18 MBIT 3530""",046,1,227,0,1,"""""","""""",256,"""""","""""","""""","""""","""""","GL,35CP18  ",BKR1 CPORT18 MBIT 3530  ,1  ,26,1  ,  ,  ,  ,0
7237,"GL,35CP19",7237,1,"""01046029""","""BKR2 CPORT19 MBIT 3530""",046,1,227,0,1,"""""","""""",27,"""""","""""","""""","""""","""""","GL,35CP19  ",BKR2 CPORT19 MBIT 3530  ,1  ,26,1  ,  ,  ,  ,0
7238,"GL,35CP20",7238,1,"""01046030""","""BKR3 CPORT20 MBIT 3530""",046,1,227,0,1,"""""","""""",162,"""""","""""","""""","""""","""""","GL,35CP20  ",BKR3 CPORT20 MBIT 3530  ,1  ,26,1  ,  ,  ,  ,0
7239,"GL,25TXCP",7239,1,"""01046031""","""2505-1 CPORT23 MBIT 3530""",046,1,227,0,1,"""""","""""",2788,"""""","""""","""""","""""","""""","GL,25TXCP  ",2505-1 CPORT23 MBIT 3530  ,1  ,26,1  ,  ,  ,  ,0
7240,"GL,25HSYB",7240,1,"""01046032""","""2505-2 CPORT24 MBIT 3530""",046,1,227,0,1,"""""","""""",2786,"""""","""""","""""","""""","""""","GL,25HSYB  ",2505-2 CPORT24 MBIT 3530  ,1  ,26,1  ,  ,  ,  ,0
7241,"GL,K1REGA",7241,2,"""01046033""","""REG A VOLT CONTROL K1""",046,1,218,0,1,"""""","""""",1117,"""""","""""","""""","""""","""""","GL,K1REGA  ",REG A VOLT CONTROL K1  ,1  ,17,2  ,16  ,0  ,16  ,0
7242,"GL,K2REGA",7242,2,"""01046034""","""REG A VOLT CONTROL K2""",046,1,218,0,1,"""""","""""",1118,"""""","""""","""""","""""","""""","GL,K2REGA  ",REG A VOLT CONTROL K2  ,1  ,17,2  ,17  ,0  ,17  ,0
7243,"GL,K1REGB",7243,1,"""01046035""","""REG B VOLT CONTROL K1""",046,1,218,0,1,"""""","""""",243,"""""","""""","""""","""""","""""","GL,K1REGB  ",REG B VOLT CONTROL K1  ,1  ,17,2  ,  ,  ,  ,0
7244,"GL,K2REGB",7244,1,"""01046036""","""REG B VOLT CONTROL K2""",046,1,218,0,1,"""""","""""",456,"""""","""""","""""","""""","""""","GL,K2REGB  ",REG B VOLT CONTROL K2  ,1  ,17,2  ,  ,  ,  ,0
7245,"GL,K1REGC",7245,1,"""01046037""","""REG C VOLT CONTROL K1""",046,1,218,0,1,"""""","""""",1122,"""""","""""","""""","""""","""""","GL,K1REGC  ",REG C VOLT CONTROL K1  ,1  ,17,2  ,  ,  ,  ,0
7246,"GL,K2REGC",7246,1,"""01046038""","""REG C VOLT CONTROL K2""",046,1,218,0,1,"""""","""""",430,"""""","""""","""""","""""","""""","GL,K2REGC  ",REG C VOLT CONTROL K2  ,1  ,17,2  ,  ,  ,  ,0
7247,"GL,REGALR",7247,1,"""01046039""","""REG A LOC/REM""",046,1,214,0,1,"""""","""""",390,"""""","""""","""""","""""","""""","GL,REGALR  ",REG A LOC/REM  ,1  ,13,2  ,  ,  ,  ,0
7248,"GL,REGAA",7248,3,"""41046001""","""GL REG A AUTO/MAN""",046,1,221,0,1,"""""","""""",1399,"""""","""""","""""","""""","""""","GL,REGAA   ",GL REG A AUTO/MAN  ,1  ,20,2  ,19  ,0  ,19  ,0
7249,"GL,REGBLR",7249,1,"""01046040""","""REG B LOC/REM""",046,1,214,0,1,"""""","""""",1201,"""""","""""","""""","""""","""""","GL,REGBLR  ",REG B LOC/REM  ,1  ,13,2  ,  ,  ,  ,0
7250,"GL,REGBA",7250,3,"""41046002""","""GL REG B AUTO/MAN""",046,1,221,0,1,"""""","""""",1123,"""""","""""","""""","""""","""""","GL,REGBA   ",GL REG B AUTO/MAN  ,1  ,20,2  ,21  ,0  ,21  ,0
7251,"GL,REGCLR",7251,1,"""01046041""","""REG C LOC/REM""",046,1,214,0,1,"""""","""""",1798,"""""","""""","""""","""""","""""","GL,REGCLR  ",REG C LOC/REM  ,1  ,13,2  ,  ,  ,  ,0
7252,"GL,REGCA",7252,3,"""41046003""","""GL REG C AUTO/MAN""",046,1,221,0,1,"""""","""""",1667,"""""","""""","""""","""""","""""","GL,REGCA   ",GL REG C AUTO/MAN  ,1  ,20,2  ,23  ,0  ,23  ,0
7253,"GL,LRS",7253,1,"""01046042""","""GRIFFIS LOOP LOC/REM SW""",046,1,214,0,1,"""""","""""",67,"""""","""""","""""","""""","""""","GL,LRS     ",GRIFFIS LOOP LOC/REM SW  ,1  ,13,4  ,  ,  ,  ,0
7254,"GL,2431R1",7254,1,"""01046043""","""REG A 2431 SELF CHECK""",046,1,227,0,1,"""""","""""",1128,"""""","""""","""""","""""","""""","GL,2431R1  ",REG A 2431 SELF CHECK  ,1  ,26,2  ,  ,  ,  ,0
7255,"GL,2431R2",7255,1,"""01046044""","""REG B 2431 SELF CHECK""",046,1,227,0,1,"""""","""""",400,"""""","""""","""""","""""","""""","GL,2431R2  ",REG B 2431 SELF CHECK  ,1  ,26,2  ,  ,  ,  ,0
7256,"GL,2431R3",7256,1,"""01046045""","""REG C 2431 SELF CHECK""",046,1,227,0,1,"""""","""""",33,"""""","""""","""""","""""","""""","GL,2431R3  ",REG C 2431 SELF CHECK  ,1  ,26,2  ,  ,  ,  ,0
7257,"GL,25LSYB",7257,1,"""01046046""","""2505-3 CPORT25 MBIT 3530""",046,1,227,0,1,"""""","""""",2785,"""""","""""","""""","""""","""""","GL,25LSYB  ",2505-3 CPORT25 MBIT 3530  ,1  ,26,2  ,  ,  ,  ,0
7258,"GL,REGACP",7258,1,"""01046047""","""REG A 2431 CPORT 11""",046,1,227,0,1,"""""","""""",2829,"""""","""""","""""","""""","""""","GL,REGACP  ",REG A 2431 CPORT 11  ,1  ,26,3  ,  ,  ,  ,0
7259,"GL,REGBCP",7259,1,"""01046048""","""REG B 2431 CPORT 12""",046,1,227,0,1,"""""","""""",2791,"""""","""""","""""","""""","""""","GL,REGBCP  ",REG B 2431 CPORT 12  ,1  ,26,3  ,  ,  ,  ,0
7260,"GL,REGCCP",7260,1,"""01046049""","""REG C 2431 CPORT 13""",046,1,227,0,1,"""""","""""",2830,"""""","""""","""""","""""","""""","GL,REGCCP  ",REG C 2431 CPORT 13  ,1  ,26,3  ,  ,  ,  ,0
7261,"GL,S3L12",7261,2,"""01046050""","""LBI S3L12""",046,1,216,0,1,"""""","""""",2336,"""""","""""","""""","""""","""""","GL,S3L12   ",LBI S3L12  ,1  ,15,3  ,10  ,0  ,10  ,0
7262,"GL,351SC1",7262,1,"""01046051""","""BKR1 351-1 SELF CHECK""",046,1,227,0,1,"""""","""""",18,"""""","""""","""""","""""","""""","GL,351SC1  ",BKR1 351-1 SELF CHECK  ,1  ,26,3  ,  ,  ,  ,0
7263,"GL,351SC2",7263,1,"""01046052""","""BKR2 351-2 SELF CHECK""",046,1,227,0,1,"""""","""""",44,"""""","""""","""""","""""","""""","GL,351SC2  ",BKR2 351-2 SELF CHECK  ,1  ,26,3  ,  ,  ,  ,0
7264,"GL,351SC3",7264,1,"""01046053""","""BKR3 351-3 SELF CHECK""",046,1,227,0,1,"""""","""""",45,"""""","""""","""""","""""","""""","GL,351SC3  ",BKR3 351-3 SELF CHECK  ,1  ,26,3  ,  ,  ,  ,0
7265,"GL,25HYSC",7265,1,"""01046054""","""2505-2 HISIDE YD BOX SC""",046,1,227,0,1,"""""","""""",2798,"""""","""""","""""","""""","""""","GL,25HYSC  ",2505-2 HISIDE YD BOX SC  ,1  ,26,3  ,  ,  ,  ,0
7266,"GL,W606",7266,2,"""01046055""","""GL HS OCB W606""",046,1,202,0,1,"""""","""""",2831,"""""","""""","""""","""""","""""","GL,W606    ",GL HS OCB W606  ,1  ,1,3  ,9  ,0  ,9  ,0
7267,"GL,606LGB",7267,1,"""01046056""","""W606 LOW GAS TRIP BLK'D""",046,1,210,0,1,"""""","""""",2832,"""""","""""","""""","""""","""""","GL,606LGB  ",W606 LOW GAS TRIP BLK'D  ,1  ,9,3  ,  ,  ,  ,0
7268,"GL,W606LP",7268,1,"""01046057""","""GL W606 LOW PRESSURE""",046,1,210,0,1,"""""","""""",2833,"""""","""""","""""","""""","""""","GL,W606LP  ",GL W606 LOW PRESSURE  ,1  ,9,3  ,  ,  ,  ,0
7269,"GL,MTXAC",7269,1,"""01046058""","""MOBILE TX LOSS OF AC""",046,1,202,0,1,"""""","""""",357,"""""","""""","""""","""""","""""","GL,MTXAC   ",MOBILE TX LOSS OF AC  ,1  ,1,3  ,  ,  ,  ,0
7270,"GL,MTXTOT",7270,1,"""01046059""","""MOBILE TX HOT OIL""",046,1,227,0,1,"""""","""""",1,"""""","""""","""""","""""","""""","GL,MTXTOT  ",MOBILE TX HOT OIL  ,1  ,26,3  ,  ,  ,  ,0
7271,"GL,MTXSC",7271,1,"""01046060""","""MOBILE TX 387 SC""",046,1,227,0,1,"""""","""""",406,"""""","""""","""""","""""","""""","GL,MTXSC   ",MOBILE TX 387 SC  ,1  ,26,3  ,  ,  ,  ,0
7272,"GL,25LSSC",7272,1,"""01046061""","""LS 2505-3 SELF CHECK""",046,1,227,0,1,"""""","""""",2797,"""""","""""","""""","""""","""""","GL,25LSSC  ",LS 2505-3 SELF CHECK  ,1  ,26,3  ,  ,  ,  ,0
7273,"GL,25TXSC",7273,1,"""01046062""","""TX 2505-1 SELF CHECK""",046,1,227,0,1,"""""","""""",2558,"""""","""""","""""","""""","""""","GL,25TXSC  ",TX 2505-1 SELF CHECK  ,1  ,26,3  ,  ,  ,  ,0
7274,"GL,86T",7274,1,"""01046063""","""TX 86T LOCK-OUT RELAY""",046,1,215,0,1,"""""","""""",407,"""""","""""","""""","""""","""""","GL,86T     ",TX 86T LOCK-OUT RELAY  ,1  ,14,4  ,  ,  ,  ,0
7275,"GL,387SC",7275,1,"""01046064""","""TX 387-1 DIFF SELF CHK""",046,1,227,0,1,"""""","""""",69,"""""","""""","""""","""""","""""","GL,387SC   ",TX 387-1 DIFF SELF CHK  ,1  ,26,4  ,  ,  ,  ,0
7276,"GL,3530SC",7276,1,"""01046065""","""3530 SELF CHECK""",046,1,227,0,1,"""""","""""",2061,"""""","""""","""""","""""","""""","GL,3530SC  ",3530 SELF CHECK  ,1  ,26,6  ,  ,  ,  ,0
7277,"GL,501SC",7277,1,"""01046066""","""TX 501-1 SELF CHECK""",046,1,227,0,1,"""""","""""",70,"""""","""""","""""","""""","""""","GL,501SC   ",TX 501-1 SELF CHECK  ,1  ,26,4  ,  ,  ,  ,0
7278,"GL,METSC",7278,1,"""01046067""","""TX 735 METER SELF CHK""",046,1,227,0,1,"""""","""""",1726,"""""","""""","""""","""""","""""","GL,METSC   ",TX 735 METER SELF CHK  ,1  ,26,4  ,  ,  ,  ,0
7279,"GL,2407SC",7279,1,"""01046068""","""CLOCK SELF CHECK""",046,1,227,0,1,"""""","""""",1373,"""""","""""","""""","""""","""""","GL,2407SC  ",CLOCK SELF CHECK  ,1  ,26,4  ,  ,  ,  ,0
7280,"GL,86TCM",7280,1,"""01046069""","""TX 86T-1 TRIP-COIL MON""",046,1,227,0,1,"""""","""""",1962,"""""","""""","""""","""""","""""","GL,86TCM   ",TX 86T-1 TRIP-COIL MON  ,1  ,26,4  ,  ,  ,  ,0
7281,"GL,94TCM",7281,1,"""01046070""","""TX 94T-1 TRIP-COIL MON""",046,1,227,0,1,"""""","""""",1728,"""""","""""","""""","""""","""""","GL,94TCM   ",TX 94T-1 TRIP-COIL MON  ,1  ,26,4  ,  ,  ,  ,0
7282,"GL,BATTDC",7282,1,"""01046071""","""BATT DC VOLT/GEN ALARM""",046,1,227,0,1,"""""","""""",325,"""""","""""","""""","""""","""""","GL,BATTDC  ",BATT DC VOLT/GEN ALARM  ,1  ,26,4  ,  ,  ,  ,0
7283,"GL,DRD",7283,1,"""01046072""","""DIFF RELAY DISABLE""",046,1,206,0,1,"""""","""""",2,"""""","""""","""""","""""","""""","GL,DRD     ",DIFF RELAY DISABLE  ,1  ,5,4  ,  ,  ,  ,0
7284,"GL,501TP",7284,1,"""01046073""","""TX 501 TEST PLUG""",046,1,234,0,1,"""""","""""",2799,"""""","""""","""""","""""","""""","GL,501TP   ",TX 501 TEST PLUG  ,1  ,33,4  ,  ,  ,  ,0
7285,"GL,387TP",7285,1,"""01046074""","""TX 387 TEST PLUG""",046,1,234,0,1,"""""","""""",2800,"""""","""""","""""","""""","""""","GL,387TP   ",TX 387 TEST PLUG  ,1  ,33,4  ,  ,  ,  ,0
7286,"GL,RCD",7286,1,"""01046075""","""RADIO CABINET DOOR""",046,1,216,0,1,"""""","""""",2461,"""""","""""","""""","""""","""""","GL,RCD     ",RADIO CABINET DOOR  ,1  ,15,4  ,  ,  ,  ,0
7287,"GL,UPSAC",7287,1,"""01046076""","""UPS LOSS OF AC""",046,1,227,0,1,"""""","""""",2263,"""""","""""","""""","""""","""""","GL,UPSAC   ",UPS LOSS OF AC  ,1  ,26,4  ,  ,  ,  ,0
7288,"GL,UPSBAT",7288,1,"""01046077""","""UPS BATT ALARM""",046,1,227,0,1,"""""","""""",76,"""""","""""","""""","""""","""""","GL,UPSBAT  ",UPS BATT ALARM  ,1  ,26,4  ,  ,  ,  ,0
7289,"GL,35CP26",7289,1,"""01046078""","""2505-4 RADIO CAB CP26""",046,1,216,0,1,"""""","""""",859,"""""","""""","""""","""""","""""","GL,35CP26  ",2505-4 RADIO CAB CP26  ,1  ,15,4  ,  ,  ,  ,0
7290,"GL,METCP",7290,1,"""01046079""","""TX 735 METER CPORT8""",046,1,227,0,1,"""""","""""",2698,"""""","""""","""""","""""","""""","GL,METCP   ",TX 735 METER CPORT8  ,1  ,26,5  ,  ,  ,  ,0
7291,"GL,TXLO",7291,1,"""01046080""","""TX TANK LOW OIL""",046,1,210,0,1,"""""","""""",2212,"""""","""""","""""","""""","""""","GL,TXLO    ",TX TANK LOW OIL  ,1  ,9,5  ,  ,  ,  ,0
7292,"GL,TOT",7292,1,"""01046081""","""TX HIGH OIL TEMP""",046,1,209,0,1,"""""","""""",164,"""""","""""","""""","""""","""""","GL,TOT     ",TX HIGH OIL TEMP  ,1  ,8,5  ,  ,  ,  ,0
7293,"GL,THS",7293,1,"""01046082""","""GRIFFIS LOOP TX HOT SPOT""",046,1,209,0,1,"""""","""""",161,"""""","""""","""""","""""","""""","GL,THS     ",GRIFFIS LOOP TX HOT SPOT  ,1  ,8,5  ,  ,  ,  ,0
7294,"GL,TSP",7294,1,"""01046083""","""GL TX SUDDEN PRESSURE""",046,1,211,0,1,"""""","""""",429,"""""","""""","""""","""""","""""","GL,TSP     ",GL TX SUDDEN PRESSURE  ,1  ,10,5  ,  ,  ,  ,0
7295,"GL,TPR",7295,1,"""01046084""","""GL TX PRESSURE RELIEF""",046,1,211,0,1,"""""","""""",2196,"""""","""""","""""","""""","""""","GL,TPR     ",GL TX PRESSURE RELIEF  ,1  ,10,5  ,  ,  ,  ,0
7296,"GL,TNBLO",7296,1,"""01046085""","""TX NITRO BOTTLE LOW PRS""",046,1,210,0,1,"""""","""""",2216,"""""","""""","""""","""""","""""","GL,TNBLO   ",TX NITRO BOTTLE LOW PRS  ,1  ,9,5  ,  ,  ,  ,0
7297,"GL,TXNHI",7297,1,"""01046086""","""TX TANK NITRO HIGH PRS""",046,1,211,0,1,"""""","""""",2525,"""""","""""","""""","""""","""""","GL,TXNHI   ",TX TANK NITRO HIGH PRS  ,1  ,10,5  ,  ,  ,  ,0
7298,"GL,TXNLO",7298,1,"""01046087""","""TX TANK NITRO LOW PRS""",046,1,210,0,1,"""""","""""",2220,"""""","""""","""""","""""","""""","GL,TXNLO   ",TX TANK NITRO LOW PRS  ,1  ,9,5  ,  ,  ,  ,0
7299,"GL,REGA",7299,6,"""41046004""","""GL REG A VOLT CONTROL""",046,1,208,0,1,"""""","""""",155,238,25,16,-16,1,"GL,REGA    ",GL REG A VOLT CONTROL  ,1  ,7,  ,18  ,0  ,18  ,0
7300,"GL,REGB",7300,6,"""41046005""","""GL REG B VOLT CONTROL""",046,1,208,0,1,"""""","""""",1398,238,25,16,-16,1,"GL,REGB    ",GL REG B VOLT CONTROL  ,1  ,7,  ,20  ,0  ,20  ,0
7301,"GL,REGC",7301,6,"""41046006""","""GL REG C VOLT CONTROL""",046,1,208,0,1,"""""","""""",431,238,25,16,-16,1,"GL,REGC    ",GL REG C VOLT CONTROL  ,1  ,7,  ,22  ,0  ,22  ,0
7302,"GL,607S",7302,1,"""01046088""","""HIGH SIDE BYPASS SWITCH""",046,1,216,0,1,"""""","""""",2834,"""""","""""","""""","""""","""""","GL,607S    ",HIGH SIDE BYPASS SWITCH  ,1  ,15,5  ,  ,  ,  ,0
7303,"GL,M622S",7303,1,"""01046089""","""HIGH SIDE MOB TX SWITCH""",046,1,216,0,1,"""""","""""",2835,"""""","""""","""""","""""","""""","GL,M622S   ",HIGH SIDE MOB TX SWITCH  ,1  ,15,5  ,  ,  ,  ,0
7304,"PS,GL1URG",7304,8,"""12046020""","""PSEUDO SWITCH""",046,10,216,0,1,"""""","""""",2836,"""""","""""","""""","""""","""""","PS,GL1URG  ",PSEUDO SWITCH  ,1 2 3 4 5 6 7 8  ,15,  ,  ,  ,  ,0
7305,"PS,GL2URG",7305,8,"""12046021""","""PSEUDO SWITCH""",046,10,216,0,1,"""""","""""",2837,"""""","""""","""""","""""","""""","PS,GL2URG  ",PSEUDO SWITCH  ,1 2 3 4 5 6 7 8  ,15,  ,  ,  ,  ,0
7306,"PS,GL3URG",7306,8,"""12046022""","""PSEUDO SWITCH""",046,10,216,0,1,"""""","""""",2838,"""""","""""","""""","""""","""""","PS,GL3URG  ",PSEUDO SWITCH  ,1 2 3 4 5 6 7 8  ,15,  ,  ,  ,  ,0
7307,"PS,GL1TS2",7307,8,"""12046023""","""PSEUDO SWITCH""",046,10,216,0,1,"""""","""""",2839,"""""","""""","""""","""""","""""","PS,GL1TS2  ",PSEUDO SWITCH  ,1 2 3 4 5 6 7 8  ,15,  ,  ,  ,  ,0
7308,"PS,GL1TS3",7308,8,"""12046024""","""PSEUDO SWITCH""",046,10,216,0,1,"""""","""""",2840,"""""","""""","""""","""""","""""","PS,GL1TS3  ",PSEUDO SWITCH  ,1 2 3 4 5 6 7 8  ,15,  ,  ,  ,  ,0
7309,"PS,FL3P11",7309,8,"""12032015""","""PSEUDO SWITCH""",032,10,216,0,1,"""""","""""",2841,"""""","""""","""""","""""","""""","PS,FL3P11  ",PSEUDO SWITCH  ,1 2 3 4 5 6 7 8  ,15,  ,  ,  ,  ,0
7310,"BL,1BF",7310,1,"""01072097""","""BL BKR 1 BKR FAIL""",072,5,220,0,1,"""""","""""",158,"""""","""""","""""","""""","""""","BL,1BF     ",BL BKR 1 BKR FAIL  ,5  ,19,6  ,  ,  ,  ,0
7311,"BL,2BF",7311,1,"""01072098""","""BL BKR 2 BKR FAIL""",072,5,220,0,1,"""""","""""",10,"""""","""""","""""","""""","""""","BL,2BF     ",BL BKR 2 BKR FAIL  ,5  ,19,6  ,  ,  ,  ,0
7312,"BL,3BF",7312,1,"""01072099""","""BL BKR 3 BKR FAIL""",072,5,220,0,1,"""""","""""",159,"""""","""""","""""","""""","""""","BL,3BF     ",BL BKR 3 BKR FAIL  ,5  ,19,6  ,  ,  ,  ,0
7313,"BL,4BF",7313,1,"""01072100""","""BL BKR 4 BKR FAIL""",072,5,220,0,1,"""""","""""",85,"""""","""""","""""","""""","""""","BL,4BF     ",BL BKR 4 BKR FAIL  ,5  ,19,6  ,  ,  ,  ,0
7314,"FM,4BF",7314,1,"""01009092""","""FM BKR 4 BKR FAIL""",009,7,220,0,1,"""""","""""",85,"""""","""""","""""","""""","""""","FM,4BF     ",FM BKR 4 BKR FAIL  ,7  ,19,1  ,  ,  ,  ,0
7315,"WE,35C111",7315,1,"""01069126""","""WE TX1 2411 ALARMS COM""",069,4,227,0,1,"""""","""""",12,"""""","""""","""""","""""","""""","WE,35C111  ",WE TX1 2411 ALARMS COM  ,4  ,26,9  ,  ,  ,  ,0
7316,"WE,35C109",7316,1,"""01069127""","""WE 2100-1 ALARM COM 9""",069,4,227,0,1,"""""","""""",3,"""""","""""","""""","""""","""""","WE,35C109  ",WE 2100-1 ALARM COM 9  ,4  ,26,9  ,  ,  ,  ,0
7317,"WE,35C110",7317,1,"""01069128""","""WE 2100-1 ALARM COM 10""",069,4,227,0,1,"""""","""""",352,"""""","""""","""""","""""","""""","WE,35C110  ",WE 2100-1 ALARM COM 10  ,4  ,26,9  ,  ,  ,  ,0
7318,"WE,TX1K1",7318,2,"""01069129""","""WE TX1 VOLT CTRL K1""",069,6,218,0,1,"""""","""""",55,"""""","""""","""""","""""","""""","WE,TX1K1   ",WE TX1 VOLT CTRL K1  ,6  ,17,9  ,4  ,0  ,4  ,0
7319,"WE,TX1K2",7319,2,"""01069130""","""WE TX1 VOLT CTRL K2""",069,6,218,0,1,"""""","""""",56,"""""","""""","""""","""""","""""","WE,TX1K2   ",WE TX1 VOLT CTRL K2  ,6  ,17,9  ,5  ,0  ,5  ,0
7320,"WE,TX1NHI",7320,1,"""01069131""","""WE TX1 TANK NITRO HI PRS""",069,4,211,0,1,"""""","""""",427,"""""","""""","""""","""""","""""","WE,TX1NHI  ",WE TX1 TANK NITRO HI PRS  ,4  ,10,9  ,  ,  ,  ,0
7321,"WE,TX1NLO",7321,1,"""01069132""","""WE TX1 TANK NITRO LO PRS""",069,4,210,0,1,"""""","""""",476,"""""","""""","""""","""""","""""","WE,TX1NLO  ",WE TX1 TANK NITRO LO PRS  ,4  ,9,9  ,  ,  ,  ,0
7322,"WE,T1NCLO",7322,1,"""01069133""","""WE TX1 NITRO CYL LO PRS""",069,4,210,0,1,"""""","""""",376,"""""","""""","""""","""""","""""","WE,T1NCLO  ",WE TX1 NITRO CYL LO PRS  ,4  ,9,9  ,  ,  ,  ,0
7323,"WE,T1PR",7323,1,"""01069134""","""WE TX1 TANK PRS RELIEF""",069,4,211,0,1,"""""","""""",82,"""""","""""","""""","""""","""""","WE,T1PR    ",WE TX1 TANK PRS RELIEF  ,4  ,10,9  ,  ,  ,  ,0
7324,"WE,TX1LR",7324,1,"""01069135""","""TX1 LOC/REM SW""",069,4,214,0,1,"""""","""""",54,"""""","""""","""""","""""","""""","WE,TX1LR   ",TX1 LOC/REM SW  ,4  ,13,9  ,  ,  ,  ,0
