32 FEP.DB
* 
	10	SCAN_DATA	0	14	35
*	Record	1s	RTAC_point_type	RTAC_address	RTAC_Number	RTAC IP	RTAC NAME	RTAC Abr	DNP Point Address	Name	DestinationKey
	1274	1	1	28	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1275	1	1	29	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1276	1	1	30	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1277	1	1	31	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1278	1	1	32	40	172.18.3.82	Orange Park North	OP	31	"OP,T2F1AC"	"03016009"
	1279	1	1	33	40	172.18.3.82	Orange Park North	OP	32	"OP,T2F2AC"	"03016009"
	1280	1	1	34	40	172.18.3.82	Orange Park North	OP	33	"OP,TX2NHI"	"03016009"
	1281	1	1	35	40	172.18.3.82	Orange Park North	OP	34	"OP,TX2NLO"	"03016009"
	1282	1	1	36	40	172.18.3.82	Orange Park North	OP	35	"OP,T2NCLO"	"03016009"
	1283	1	1	37	40	172.18.3.82	Orange Park North	OP	36	"OP,T2PR"	"03016009"
	1284	1	1	38	40	172.18.3.82	Orange Park North	OP	37	"OP,T2SP"	"03016009"
	1285	1	1	39	40	172.18.3.82	Orange Park North	OP	38	"OP,TX2LO"	"03016009"
	1286	1	1	40	40	172.18.3.82	Orange Park North	OP	39	"OP,TX2CLO"	"03016009"
	1287	1	1	41	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1288	1	1	42	40	172.18.3.82	Orange Park North	OP	41	"OP,LTC2LO"	"03016009"
	1289	1	1	43	40	172.18.3.82	Orange Park North	OP	42	"OP,TC2PWR"	"03016009"
	1290	1	1	44	40	172.18.3.82	Orange Park North	OP	43	"OP,TCP2"	"03016009"
	1291	1	1	45	40	172.18.3.82	Orange Park North	OP	44	"OP,LTCMT2"	"03016009"
	1292	1	1	46	40	172.18.3.82	Orange Park North	OP	45	"OP,TCPR2"	"03016009"
	1293	1	1	47	40	172.18.3.82	Orange Park North	OP	46	"OP,86X2"	"03016009"
	1294	1	1	48	40	172.18.3.82	Orange Park North	OP	47	"OP,T2FAN1"	"03016009"
	1295	1	1	49	40	172.18.3.82	Orange Park North	OP	48	"OP,T2FAN2"	"03016009"
	1296	1	1	50	40	172.18.3.82	Orange Park North	OP	49	"OP,TX2TOT"	"03016009"
	1297	1	1	51	40	172.18.3.82	Orange Park North	OP	50	"OP,TX2HS"	"03016009"
	1298	1	1	52	40	172.18.3.82	Orange Park North	OP	51	"OP,TX2LR"	"03016009"
	1299	1	1	53	40	172.18.3.82	Orange Park North	OP	52	"OP,TX2K1"	"03016009"
	1300	1	1	54	40	172.18.3.82	Orange Park North	OP	53	"OP,TX2K2"	"03016009"
	1301	1	1	55	40	172.18.3.82	Orange Park North	OP	54	"OP,TCA2"	"03016009"
	1302	1	1	56	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1303	1	1	57	40	172.18.3.82	Orange Park North	OP	56	"OP,T2HIAL"	"03016009"
	1304	1	1	58	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1305	1	1	59	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1306	1	1	60	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1307	1	1	61	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1308	1	1	62	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1309	1	1	63	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1310	1	1	64	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1311	1	1	65	40	172.18.3.82	Orange Park North	OP	64	"OP,2L21"	"03016009"
	1312	1	1	66	40	172.18.3.82	Orange Park North	OP	65	"OP,2M24"	"03016009"
	1313	1	1	67	40	172.18.3.82	Orange Park North	OP	66	"OP,5"	"03016009"
	1314	1	1	68	40	172.18.3.82	Orange Park North	OP	67	"OP,5R"	"03016009"
	1315	1	1	69	40	172.18.3.82	Orange Park North	OP	68	"OP,5GT"	"03016009"
	1316	1	1	70	40	172.18.3.82	Orange Park North	OP	69	"OP,5LR"	"03016009"
	1317	1	1	71	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1318	1	1	72	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1319	1	1	73	40	172.18.3.82	Orange Park North	OP	72	"OP,5HL"	"03016009"
	1320	1	1	74	40	172.18.3.82	Orange Park North	OP	73	"OP,5POT"	"03016009"
	1321	1	1	75	40	172.18.3.82	Orange Park North	OP	74	"OP,79LO5"	"03016009"
	1322	1	1	76	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1323	1	1	77	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1324	1	1	78	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1325	1	1	79	40	172.18.3.82	Orange Park North	OP	78	"OP,6"	"03016009"
	1326	1	1	80	40	172.18.3.82	Orange Park North	OP	79	"OP,6R"	"03016009"
	1327	1	1	81	40	172.18.3.82	Orange Park North	OP	80	"OP,6GT"	"03016009"
	1328	1	1	82	40	172.18.3.82	Orange Park North	OP	81	"OP,6LR"	"03016009"
	1329	1	1	83	40	172.18.3.82	Orange Park North	OP	82	"OP,6UF"	"03016009"
	1330	1	1	84	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1331	1	1	85	40	172.18.3.82	Orange Park North	OP	84	"OP,6HL"	"03016009"
	1332	1	1	86	40	172.18.3.82	Orange Park North	OP	85	"OP,6POT"	"03016009"
	1333	1	1	87	40	172.18.3.82	Orange Park North	OP	86	"OP,79LO6"	"03016009"
	1334	1	1	88	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1335	1	1	89	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1336	1	1	90	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1337	1	1	91	40	172.18.3.82	Orange Park North	OP	90	"OP,7"	"03016009"
	1338	1	1	92	40	172.18.3.82	Orange Park North	OP	91	"OP,7R"	"03016009"
	1339	1	1	93	40	172.18.3.82	Orange Park North	OP	92	"OP,7GT"	"03016009"
	1340	1	1	94	40	172.18.3.82	Orange Park North	OP	93	"OP,7LR"	"03016009"
	1341	1	1	95	40	172.18.3.82	Orange Park North	OP	94	"OP,7UF"	"03016009"
	1342	1	1	96	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1343	1	1	97	40	172.18.3.82	Orange Park North	OP	96	"OP,7HL"	"03016009"
	1344	1	1	98	40	172.18.3.82	Orange Park North	OP	97	"OP,7POT"	"03016009"
	1345	1	1	99	40	172.18.3.82	Orange Park North	OP	98	"OP,79LO7"	"03016009"
	1346	1	1	100	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1347	1	1	101	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1348	1	1	102	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1349	1	1	103	40	172.18.3.82	Orange Park North	OP	102	"OP,8"	"03016009"
	1350	1	1	104	40	172.18.3.82	Orange Park North	OP	103	"OP,8R"	"03016009"
	1351	1	1	105	40	172.18.3.82	Orange Park North	OP	104	"OP,8GT"	"03016009"
	1352	1	1	106	40	172.18.3.82	Orange Park North	OP	105	"OP,8LR"	"03016009"
	1353	1	1	107	40	172.18.3.82	Orange Park North	OP	106	"OP,8UF"	"03016009"
	1354	1	1	108	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1355	1	1	109	40	172.18.3.82	Orange Park North	OP	108	"OP,8HL"	"03016009"
	1356	1	1	110	40	172.18.3.82	Orange Park North	OP	109	"OP,8POT"	"03016009"
	1357	1	1	111	40	172.18.3.82	Orange Park North	OP	110	"OP,79LO8"	"03016009"
	1358	1	1	112	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1359	1	1	113	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1360	1	1	114	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1361	1	1	115	40	172.18.3.82	Orange Park North	OP	114	"OP,2W12"	"03016009"
	1362	1	1	116	40	172.18.3.82	Orange Park North	OP	115	"OP,2W12LR"	"03016009"
	1363	1	1	117	40	172.18.3.82	Orange Park North	OP	116	"OP,2W12BF"	"03016009"
	1364	1	1	118	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1365	1	1	119	40	172.18.3.82	Orange Park North	OP	118	"OP,35C201"	"03016009"
	1366	1	1	120	40	172.18.3.82	Orange Park North	OP	119	"OP,35C202"	"03016009"
	1367	1	1	121	40	172.18.3.82	Orange Park North	OP	120	"OP,35C203"	"03016009"
	1368	1	1	122	40	172.18.3.82	Orange Park North	OP	121	"OP,35C204"	"03016009"
	1369	1	1	123	40	172.18.3.82	Orange Park North	OP	122	"OP,35C205"	"03016009"
	1370	1	1	124	40	172.18.3.82	Orange Park North	OP	123	"OP,35C206"	"03016009"
	1371	1	1	125	40	172.18.3.82	Orange Park North	OP	124	"OP,35C207"	"03016009"
	1372	1	1	126	40	172.18.3.82	Orange Park North	OP	125	"OP,MET2CP"	"03016009"
	1373	1	1	127	40	172.18.3.82	Orange Park North	OP	126	"OP,35C209"	"03016009"
	1374	1	1	128	40	172.18.3.82	Orange Park North	OP	127	"OP,35C210"	"03016009"
	1375	1	1	129	40	172.18.3.82	Orange Park North	OP	128	"OP,35C211"	"03016009"
	1376	1	1	130	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1377	1	1	131	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1378	1	1	132	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1379	1	1	133	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1380	1	1	134	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1381	1	1	135	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1382	1	1	136	40	172.18.3.82	Orange Park North	OP	135	"OP,35C218"	"03016009"
	1383	1	1	137	40	172.18.3.82	Orange Park North	OP	136	"OP,35C219"	"03016009"
	1384	1	1	138	40	172.18.3.82	Orange Park North	OP	137	"OP,35C220"	"03016009"
	1385	1	1	139	40	172.18.3.82	Orange Park North	OP	138	"OP,35C221"	"03016009"
	1386	1	1	140	40	172.18.3.82	Orange Park North	OP	139	"OP,35C222"	"03016009"
	1387	1	1	141	40	172.18.3.82	Orange Park North	OP	140	"OP,35C223"	"03016009"
	1388	1	1	142	40	172.18.3.82	Orange Park North	OP	141	"OP,35C224"	"03016009"
	1389	1	1	143	40	172.18.3.82	Orange Park North	OP	142	"OP,35C225"	"03016009"
	1390	1	1	144	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1391	1	1	145	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1392	1	1	146	40	172.18.3.82	Orange Park North	OP	145	"OP,35C228"	"03016009"
	1393	1	1	147	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1394	1	1	148	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1395	1	1	149	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1396	1	1	150	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1397	1	1	151	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1398	1	1	152	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1399	1	1	153	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1400	1	1	154	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1401	1	1	155	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1402	1	1	156	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1403	1	1	157	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1404	1	1	158	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1405	1	1	159	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1406	1	1	160	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1407	1	1	161	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1408	1	1	162	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1409	1	1	163	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1410	1	1	164	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1411	1	1	165	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1412	1	1	166	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1413	1	1	167	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1414	1	1	168	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1415	1	1	169	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1416	1	1	170	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1417	1	1	171	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1418	1	1	172	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1419	1	1	173	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1420	1	1	174	40	172.18.3.82	Orange Park North	OP	173	"OP,35T1SC"	"03016009"
	1421	1	1	175	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1422	1	1	176	40	172.18.3.82	Orange Park North	OP	175	"OP,387SC2"	"03016009"
	1423	1	1	177	40	172.18.3.82	Orange Park North	OP	176	"OP,501SC2"	"03016009"
	1424	1	1	178	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1425	1	1	179	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1426	1	1	180	40	172.18.3.82	Orange Park North	OP	179	"OP,21T2SC"	"03016009"
	1427	1	1	181	40	172.18.3.82	Orange Park North	OP	180	"OP,MET2SC"	"03016009"
	1428	1	1	182	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1429	1	1	183	40	172.18.3.82	Orange Park North	OP	182	"OP,25SC2"	"03016009"
	1430	1	1	184	40	172.18.3.82	Orange Park North	OP	183	"OP,25SC4"	"03016009"
	1431	1	1	185	40	172.18.3.82	Orange Park North	OP	184	"OP,25SC7"	"03016009"
	1432	1	1	186	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1433	1	1	187	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1434	1	1	188	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1435	1	1	189	40	172.18.3.82	Orange Park North	OP	188	"OP,24T2SC"	"03016009"
	1436	1	1	190	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1437	1	1	191	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1438	1	1	192	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1439	1	1	193	40	172.18.3.82	Orange Park North	OP	192	"OP,351SC5"	"03016009"
	1440	1	1	194	40	172.18.3.82	Orange Park North	OP	193	"OP,351SC6"	"03016009"
	1441	1	1	195	40	172.18.3.82	Orange Park North	OP	194	"OP,351SC7"	"03016009"
	1442	1	1	196	40	172.18.3.82	Orange Park North	OP	195	"OP,351SC8"	"03016009"
	1443	1	1	197	40	172.18.3.82	Orange Park North	OP	196	"OP,2W12SC"	"03016009"
	1444	1	1	198	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1445	1	1	199	40	172.18.3.82	Orange Park North	OP	198	"OP,TX2DRD"	"03016009"
	1446	1	1	200	40	172.18.3.82	Orange Park North	OP	199	"OP,86T2"	"03016009"
	1447	1	1	201	40	172.18.3.82	Orange Park North	OP	200	"OP,86TCM2"	"03016009"
	1448	1	1	202	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1449	1	1	203	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1450	1	1	204	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1451	1	1	205	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1452	1	1	206	40	172.18.3.82	Orange Park North	OP	205	"OP,94TCM2"	"03016009"
	1453	1	4	22	40	172.18.3.82	Orange Park North	OP	21	"OP,LTC2"	"03016009"
	1454	1	4	23	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1455	1	4	24	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1456	1	4	25	40	172.18.3.82	Orange Park North	OP	24	"OP,RAV2"	"03016009"
	1457	1	4	26	40	172.18.3.82	Orange Park North	OP	25	"OP,RBV2"	"03016009"
	1458	1	4	27	40	172.18.3.82	Orange Park North	OP	26	"OP,RCV2"	"03016009"
	1459	1	4	28	40	172.18.3.82	Orange Park North	OP	27	"OP,TX2A"	"03016009"
	1460	1	4	29	40	172.18.3.82	Orange Park North	OP	28	"OP,TX2B"	"03016009"
	1461	1	4	30	40	172.18.3.82	Orange Park North	OP	29	"OP,TX2C"	"03016009"
	1462	1	4	31	40	172.18.3.82	Orange Park North	OP	30	"OP,KVA2M"	"03016009"
	1463	1	4	32	40	172.18.3.82	Orange Park North	OP	31	"OP,TX2W"	"03016009"
	1464	1	4	33	40	172.18.3.82	Orange Park North	OP	32	"OP,MV2-"	"03016009"
	1465	1	4	34	40	172.18.3.82	Orange Park North	OP	33	"OP,MV2"	"03016009"
	1466	1	4	35	40	172.18.3.82	Orange Park North	OP	34	"OP,PF2M"	"03016009"
	1467	1	4	36	40	172.18.3.82	Orange Park North	OP	35	"OP,TX2FRQ"	"03016009"
	1468	1	4	37	40	172.18.3.82	Orange Park North	OP	36	"OP,KWPHR2"	"03016009"
	1469	1	4	38	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1470	1	4	39	40	172.18.3.82	Orange Park North	OP	38	"OP,T2HST1"	"03016009"
	1471	1	4	40	40	172.18.3.82	Orange Park North	OP	39	"OP,T2HST2"	"03016009"
	1472	1	4	41	40	172.18.3.82	Orange Park North	OP	40	"OP,T2HST3"	"03016009"
	1473	1	4	42	40	172.18.3.82	Orange Park North	OP	41	"OP,TX2TMP"	"03016009"
	1474	1	4	43	40	172.18.3.82	Orange Park North	OP	42	"OP,TC2TMP"	"03016009"
	1475	1	4	44	40	172.18.3.82	Orange Park North	OP	43	"OP,TX2ABT"	"03016009"
	1476	1	4	45	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1477	1	4	46	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1478	1	4	47	40	172.18.3.82	Orange Park North	OP	46	"OP,5A"	"03016009"
	1479	1	4	48	40	172.18.3.82	Orange Park North	OP	47	"OP,5B"	"03016009"
	1480	1	4	49	40	172.18.3.82	Orange Park North	OP	48	"OP,5C"	"03016009"
	1481	1	4	50	40	172.18.3.82	Orange Park North	OP	49	"OP,5KW"	"03016009"
	1482	1	4	51	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1483	1	4	52	40	172.18.3.82	Orange Park North	OP	51	"OP,5PF"	"03016009"
	1484	1	4	53	40	172.18.3.82	Orange Park North	OP	52	"OP,6A"	"03016009"
	1485	1	4	54	40	172.18.3.82	Orange Park North	OP	53	"OP,6B"	"03016009"
	1486	1	4	55	40	172.18.3.82	Orange Park North	OP	54	"OP,6C"	"03016009"
	1487	1	4	56	40	172.18.3.82	Orange Park North	OP	55	"OP,6KW"	"03016009"
	1488	1	4	57	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1489	1	4	58	40	172.18.3.82	Orange Park North	OP	57	"OP,6PF"	"03016009"
	1490	1	4	59	40	172.18.3.82	Orange Park North	OP	58	"OP,7A"	"03016009"
	1491	1	4	60	40	172.18.3.82	Orange Park North	OP	59	"OP,7B"	"03016009"
	1492	1	4	61	40	172.18.3.82	Orange Park North	OP	60	"OP,7C"	"03016009"
	1493	1	4	62	40	172.18.3.82	Orange Park North	OP	61	"OP,7KW"	"03016009"
	1494	1	4	63	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1495	1	4	64	40	172.18.3.82	Orange Park North	OP	63	"OP,7PF"	"03016009"
	1496	1	4	65	40	172.18.3.82	Orange Park North	OP	64	"OP,8A"	"03016009"
	1497	1	4	66	40	172.18.3.82	Orange Park North	OP	65	"OP,8B"	"03016009"
	1498	1	4	67	40	172.18.3.82	Orange Park North	OP	66	"OP,8C"	"03016009"
	1499	1	4	68	40	172.18.3.82	Orange Park North	OP	67	"OP,8KW"	"03016009"
	1500	1	4	69	40	172.18.3.82	Orange Park North	OP	none	"none"	"03016009"
	1501	1	4	70	40	172.18.3.82	Orange Park North	OP	69	"OP,8PF"	"03016009"
 0
 0
