Key,name,pDeviceInstance,record
"""04056007""",PFMIN,3567,847
"""04014004""",MUL1,3568,848
"""04014005""",MUL2,3352,849
"""04016009""",CCALI,3569,850
"""04015004""",CMT,3291,851
"""03056008""",RAV1,3270,852
"""04002004""",TXATOT,3570,853
"""03023031""",PF2M,3414,854
"""03042012""",4A,3316,855
"""04038008""",PERCT,3432,856
"""03056009""",RBV1,3271,857
"""04028008""",PDY,3293,858
"""04065006""",DVMV,3571,859
"""04010003""",CALI,3288,860
"""04007033""",SBUSW,3572,861
"""04060006""",CALI,3288,862
"""03022009""",MV1,3260,863
"""03022010""",MV1-,3276,864
"""04016010""",CPDY,3573,865
"""04023021""",MUL2,3352,866
"""03058034""",KHEBV,3574,867
"""03029017""",1C,3280,868
"""04025001""",CALI,3288,869
"""03069001""",PF1M,3273,870
"""04045004""",CALI,3288,871
"""03031021""",2B,3282,872
"""04051008""",P1,3258,873
"""04067035""",CALI,3288,874
"""04065007""",GCMV,3575,875
"""04037003""",CALI,3288,876
"""03004018""",KVAM,3416,877
"""03042013""",4B,3317,878
"""03038008""",TX2FRQ,3331,879
"""04023022""",TUCALI,3576,880
"""04070001""",SOEPT,3269,881
"""04033003""",SOEPT,3269,882
"""03010023""",4PF,3410,883
"""03008027""",2A,3281,884
"""04007034""",SOEPT,3269,885
"""04015005""",SOEPT,3269,886
"""03056010""",RCV1,3272,887
"""04065008""",131C,3577,888
"""04036009""",PF1AVG,3475,889
"""04010004""",MUL,3292,890
"""04021001""",MUL,3292,891
"""04060007""",MUL,3292,892
"""04016011""",CALI2,3311,893
"""03069002""",TX1FRQ,3274,894
"""03015016""",4C,3318,895
"""03060013""",TXA,3394,896
"""04051009""",MUL,3292,897
"""03029018""",2A,3281,898
"""04025002""",MUL,3292,899
"""03069003""",KVA1M,3275,900
"""04045005""",MUL,3292,901
"""03031022""",2C,3283,902
"""04011004""",PMT2,3321,903
"""04067036""",MUL2,3352,904
"""04036010""",PF2AVG,3578,905
"""04037004""",MUL,3292,906
"""03046009""",1B,3279,907
"""03042014""",4C,3318,908
"""03069004""",MV1,3260,909
"""04023023""",TUMUL,3579,910
"""04023024""",TUCHR,3580,911
"""04023025""",CHR2,3581,912
"""03042015""",5A,3308,913
"""03004019""",2C,3283,914
"""04037005""",CHR,3290,915
"""04065009""",RSMV,3582,916
"""04067037""",CHR,3290,917
"""03036009""",6A,3583,918
"""03031023""",3A,3284,919
"""04045006""",CHR,3290,920
"""03069005""",MV1-,3276,921
"""04025003""",CHR,3290,922
"""03029019""",2B,3282,923
"""03058035""",RVEBV,3584,924
"""03060014""",TXB,3393,925
"""04047001""",SOEPT,3269,926
"""03069006""",PF2M,3414,927
"""04016012""",CDY2,3382,928
"""04060008""",CHR,3290,929
"""04014006""",CHRT,3332,930
"""04010005""",CHR,3290,931
"""04065010""",LAW,3585,932
"""04065011""",131A,3586,933
"""03020002""",BV1,3265,934
"""03020003""",CV1,3266,935
"""03070006""",MV1,3260,936
"""03036010""",PF1M,3273,937
"""04010006""",PHR,3295,938
"""03031024""",PF2M,3414,939
"""04060009""",PHR,3295,940
"""04016013""",CHR2,3581,941
"""03069007""",TX2FRQ,3331,942
"""03058036""",100,3587,943
"""04023026""",CMT2,3473,944
"""03038009""",TX2TMP,3460,945
"""03029020""",2C,3283,946
"""04025004""",PHR,3295,947
"""03069008""",KVA2M,3344,948
"""04074002""",PHR,3295,949
"""03031025""",3B,3285,950
"""03074005""",RCTAP1,3330,951
"""04067038""",PHR2,3588,952
"""03036011""",TX1FRQ,3274,953
"""04037006""",PHR,3295,954
"""03023032""",5A,3308,955
"""03042016""",5B,3309,956
"""03070007""",KVA2M,3344,957
"""04023027""",TUPHR,3589,958
"""04023028""",TUCDY,3590,959
"""03028004""",W,3335,960
"""03042017""",5C,3310,961
"""03004020""",1B,3279,962
"""04037007""",CDY,3289,963
"""04065012""",LAMV,3591,964
"""04067039""",CDY,3289,965
"""03028005""",TXC,3477,966
"""03031026""",3C,3286,967
"""04045007""",CDY,3289,968
"""03069009""",MV2,3519,969
"""04025005""",CDY,3289,970
"""03029021""",3A,3284,971
"""03058037""",KHWBV,3592,972
"""03060015""",TXC,3477,973
"""03060016""",W,3335,974
"""03069010""",MV2-,3521,975
"""04016014""",CMT2,3473,976
"""04060010""",CDY,3289,977
"""04007035""",NBUSWA,3593,978
"""04010007""",CDY,3289,979
"""04065013""",GCW,3594,980
"""04028009""",PMT,3296,981
"""03020004""",1KW,3413,982
"""03020005""",2KW,3299,983
"""03020006""",3KW,3526,984
"""04065014""",266A,3595,985
"""04002005""",TXBTOT,3596,986
"""04010008""",PDY,3293,987
"""04010009""",CMT,3291,988
"""04065015""",RSW,3597,989
"""04011005""",CALI1,3345,990
"""04015006""",KV,3598,991
"""03021018""",KVA1M,3275,992
"""03001008""",1A,3278,993
"""03017028""",PF1M,3273,994
"""04015007""",MUL,3292,995
"""03060017""",1A,3278,996
"""03029022""",3B,3285,997
"""03051008""",6151AV,3599,998
"""04025006""",PDY,3293,999
"""03017029""",TX1FRQ,3274,1000
"""04074003""",PDY,3293,1001
"""03031027""",DCV,3277,1002
"""03033010""",TX1W,3259,1003
"""04051010""",PDY,3293,1004
"""04036011""",WT,3334,1005
"""04037008""",PDY,3293,1006
"""03023033""",TX2FRQ,3331,1007
"""03042018""",6A,3583,1008
"""03070008""",MV2,3519,1009
"""04023029""",TUPDY,3600,1010
"""03036012""",P1,3258,1011
"""03060018""",DCV,3277,1012
"""03060019""",1B,3279,1013
"""03017030""",PF2M,3414,1014
"""03074006""",P1,3258,1015
"""04036012""",KV1AVG,3254,1016
"""03037007""",P,3267,1017
"""03069011""",RAV2,3323,1018
"""04023030""",TUCMT,3601,1019
"""03070009""",MV2-,3521,1020
"""03042019""",6B,3602,1021
"""03004021""",1PF,3350,1022
"""04037009""",CMT,3291,1023
"""04065016""",SB115,3603,1024
"""04051011""",CMT,3291,1025
"""03036013""",6B,3602,1026
"""03060020""",1C,3280,1027
"""04045008""",CMT,3291,1028
"""03017031""",TX2FRQ,3331,1029
"""04025007""",CMT,3291,1030
"""03029023""",3C,3286,1031
"""03051009""",W6151A,3604,1032
"""03060021""",2A,3281,1033
"""03060022""",2B,3282,1034
"""03004022""",2KW,3299,1035
"""04016015""",MUL,3292,1036
"""04036013""",KV2AVG,3605,1037
"""03036014""",RBTAP1,3606,1038
"""03031028""",1PF,3350,1039
"""03011025""",TX2C,3326,1040
"""03011026""",TX2B,3325,1041
"""03021019""",3A,3284,1042
"""03011027""",RAV1,3270,1043
"""03011028""",RBV1,3271,1044
"""03011029""",RCV1,3272,1045
"""03017032""",4A,3316,1046
"""04003003""",PHR,3295,1047
"""03021020""",MV1,3260,1048
"""03031029""",6B,3602,1049
"""04031005""",6TOT,3607,1050
"""04031006""",7TOT,3608,1051
"""03011030""",4PF,3410,1052
"""03011031""",5PF,3492,1053
"""03011032""",RAV2,3323,1054
"""03011033""",LTC1,3287,1055
"""03031030""",3KW,3526,1056
"""03031031""",4KW,3314,1057
"""03031032""",7KW,3513,1058
"""03031033""",5KW,3609,1059
"""04053015""",ADD1,3610,1060
"""04053016""",ADD2,3611,1061
"""04053017""",ADDA,3612,1062
"""04053018""",ADDB,3613,1063
"""03060023""",2C,3283,1064
"""04004004""",MUL6,3614,1065
"""04053019""",P,3267,1066
"""04053020""",CONST,3615,1067
"""03060024""",3A,3284,1068
"""03041010""",RCV1,3272,1069
"""03022011""",DCV,3277,1070
"""03022012""",1A,3278,1071
"""03058038""",BCSBV,3616,1072
"""04067040""",BCH3,3617,1073
"""03042020""",6C,3510,1074
"""03001009""",7C,3547,1075
"""03022013""",1KW,3413,1076
"""03022014""",2KW,3299,1077
"""03042021""",DCV,3277,1078
"""03042022""",LTC1,3287,1079
"""04067041""",TIM3,3618,1080
"""04067042""",PERCT3,3619,1081
"""03051010""",6151BV,3620,1082
"""04067043""",TIM1,3621,1083
"""04067044""",PERCT,3432,1084
"""04067045""",TIM4,3622,1085
"""04067046""",BCH,3484,1086
"""04053021""",SYS,3623,1087
"""04053022""",PER,3624,1088
"""04053023""",SYSMAX,3625,1089
"""04015008""",PDY,3293,1090
"""03001010""",1B,3279,1091
"""04053024""",TOTCOI,3626,1092
"""03038010""",TC2TMP,3434,1093
"""03029024""",LTC,3358,1094
"""04025008""",PMT,3296,1095
"""04074004""",PMT,3296,1096
"""03060025""",3B,3285,1097
"""03031034""",TX2FRQ,3331,1098
"""04051012""",PMT,3296,1099
"""04037010""",PMT,3296,1100
"""04042001""",MUL,3292,1101
"""04036014""",4TOT,3256,1102
"""04023031""",TUPMT,3627,1103
"""03036015""",TX2A,3324,1104
"""03020007""",1PF,3350,1105
"""03070010""",TX1FRQ,3274,1106
"""04010010""",PMT,3296,1107
"""03031035""",MV2,3519,1108
"""03060026""",3C,3286,1109
"""03017033""",MV1,3260,1110
"""03036016""",MV1,3260,1111
"""03023034""",5B,3309,1112
"""03060027""",4A,3316,1113
"""03060028""",4B,3317,1114
"""03060029""",4C,3318,1115
"""04067047""",TX1TMP,3298,1116
"""04067048""",TX1ABT,3628,1117
"""04067049""",TX2TMP,3460,1118
"""04067050""",TX2ABT,3304,1119
"""03060030""",LTC1,3287,1120
"""03060031""",LTC2,3386,1121
"""03021021""",3PF,3406,1122
"""03036017""",KVA1M,3275,1123
"""04046006""",PT,3346,1124
"""04046007""",STAGE,3297,1125
"""04015009""",PHR,3295,1126
"""03011034""",3C,3286,1127
"""99055012""",MUL,3292,1128
"""03028006""",RCTAP,3629,1129
"""03058039""",71,3630,1130
"""03058040""",83,3631,1131
"""04058004""",SBWTBU,3632,1132
"""03020008""",2PF,3268,1133
"""03020009""",3PF,3406,1134
"""04002006""",3TOT,3313,1135
"""04002007""",4TOT,3256,1136
"""04016016""",PDY2,3542,1137
"""04075001""",DEADDB,3633,1138
"""04011006""",CDY1,3381,1139
"""03025024""",RBTAP,3540,1140
"""03017034""",4B,3317,1141
"""03011035""",KVA1M,3275,1142
"""03023035""",TX2C,3326,1143
"""04075002""",PTRATE,3634,1144
"""03058041""",109,3635,1145
"""03058042""",123,3636,1146
"""04053025""",WTDIV,3637,1147
"""03058043""",92,3638,1148
"""03072006""",TX1B,3261,1149
"""03040003""",3A,3284,1150
"""03040004""",2B,3282,1151
"""03072007""",TX1C,3262,1152
"""03046010""",1A,3278,1153
"""03023036""",3B,3285,1154
"""04049003""",3TOT,3313,1155
"""03023037""",TX1B,3261,1156
"""04014007""",PHRTOT,3639,1157
"""03011036""",TX1FRQ,3274,1158
"""03073008""",KVA1M,3275,1159
"""03011037""",PF1M,3273,1160
"""03017035""",4C,3318,1161
"""03033011""",PF1M,3273,1162
"""03021022""",1PF,3350,1163
"""03041011""",TX1A,3263,1164
"""03022015""",1B,3279,1165
"""03006005""",T1HST2,3343,1166
"""99055013""",W,3335,1167
"""99055014""",MV,3463,1168
"""03015017""",DCV,3277,1169
"""03017036""",MV1-,3276,1170
"""03006006""",T1HST3,3417,1171
"""04014008""",MUL3,3640,1172
"""03040005""",1B,3279,1173
"""03040006""",1C,3280,1174
"""03006007""",TX1TMP,3298,1175
"""04014009""",CALI1,3345,1176
"""04014010""",CALI2,3311,1177
"""04014011""",CALI3,3641,1178
"""04014012""",CDY1,3381,1179
"""03006008""",TC1TMP,3527,1180
"""04014013""",CDY2,3382,1181
"""04046008""",1TOT,3257,1182
"""04014014""",CDY3,3642,1183
"""04046009""",2TOT,3312,1184
"""03023038""",6208MV,3643,1185
"""03006009""",TX1ABT,3628,1186
"""03038011""",LTC1,3287,1187
"""03038012""",LTC2,3386,1188
"""03038013""",TC1TMP,3527,1189
"""03038014""",2PF,3268,1190
"""03013001""",W,3335,1191
"""03013002""",MV,3463,1192
"""03049002""",MV1,3260,1193
"""03057001""",W,3335,1194
"""03057002""",MV,3463,1195
"""03038015""",G13PFM,3644,1196
"""04022001""",SOEPT,3269,1197
"""03031036""",3PF,3406,1198
"""03031037""",4PF,3410,1199
"""04002008""",CALI1,3345,1200
"""03017037""",5A,3308,1201
"""03017038""",5B,3309,1202
"""03017039""",5C,3310,1203
"""03017040""",KVA2M,3344,1204
"""03017041""",MV2,3519,1205
"""03020010""",RBTAP1,3606,1206
"""03038016""",TX1FRQ,3274,1207
"""03038017""",P1,3258,1208
"""03049003""",TX1W,3259,1209
"""03038018""",P2,3255,1210
"""03049004""",TX1C,3262,1211
"""03038019""",MV1,3260,1212
"""03038020""",TX2B,3325,1213
"""03038021""",TX2C,3326,1214
"""03038022""",1KW,3413,1215
"""04027002""",CDY2,3382,1216
"""03015018""",1A,3278,1217
"""04053026""",MONTH,3645,1218
"""04053027""",HOUR,3646,1219
"""04053028""",DAY,3647,1220
"""04053029""",YEAR,3648,1221
"""04053030""",DAYL,3649,1222
"""04038009""",CDY,3289,1223
"""04038010""",PMT,3296,1224
"""04023032""",HRTBT2,3650,1225
"""04038011""",PDY,3293,1226
"""04044001""",TIMDLY,3651,1227
"""04038012""",PHR,3295,1228
"""03023039""",4A,3316,1229
"""03023040""",4B,3317,1230
"""04067051""",RAV2,3323,1231
"""04067052""",RBV3,3652,1232
"""04067053""",RCV3,3653,1233
"""03023041""",W655MV,3654,1234
"""03023042""",W655PF,3655,1235
"""03023043""",W6205W,3656,1236
"""04067054""",LC5B,3657,1237
"""04067055""",LC5C,3658,1238
"""04067056""",XPERCT,3659,1239
"""04038013""",XTMOUT,3660,1240
"""04038014""",XBCH,3661,1241
"""04038015""",XPOLL,3662,1242
"""03031038""",T,3329,1243
"""04007036""",PMT3,3663,1244
"""03031039""",7PF,3525,1245
"""03031040""",WNDSPD,3252,1246
"""04002009""",CALI2,3311,1247
"""03051011""",W6164B,3664,1248
"""04053031""",VRT8,3665,1249
"""04067057""",PER,3624,1250
"""03022016""",3A,3284,1251
"""03022017""",3C,3286,1252
"""03022018""",RAV1,3270,1253
"""03022019""",RBV1,3271,1254
"""03022020""",RCV1,3272,1255
"""03072008""",TX1W,3259,1256
"""03072009""",PF1M,3273,1257
"""03072010""",TX1FRQ,3274,1258
"""03072011""",KVA1M,3275,1259
"""03072012""",MV1,3260,1260
"""03072013""",MV1-,3276,1261
"""03072014""",1A,3278,1262
"""03072015""",1B,3279,1263
"""03072016""",1C,3280,1264
"""04014015""",CHR1,3385,1265
"""03038023""",3KW,3526,1266
"""04042002""",CALI,3288,1267
"""03017042""",MV2-,3521,1268
"""03009002""",TX1FRQ,3274,1269
"""03009003""",KVA1M,3275,1270
"""03009004""",MV1,3260,1271
"""04015010""",PMT,3296,1272
"""04065017""",BYMV,3666,1273
"""03022021""",1C,3280,1274
"""03022022""",1RAV,3667,1275
"""03028007""",RBV,3430,1276
"""03022023""",1RBV,3668,1277
"""03022024""",1RCV,3669,1278
"""04053032""",REQSH,3670,1279
"""04053033""",ACTSH,3671,1280
"""03015019""",1B,3279,1281
"""04053034""",THRES,3672,1282
"""04053035""",ROC,3673,1283
"""03015020""",1C,3280,1284
"""04053036""",DEADBD,3674,1285
"""03015021""",2A,3281,1286
"""04053037""",FORCAS,3675,1287
"""04031007""",2TOT,3312,1288
"""03038024""",TX2W,3327,1289
"""03038025""",KVA2M,3344,1290
"""03038026""",MV2,3519,1291
"""03038027""",MV2-,3521,1292
"""03038028""",1A,3278,1293
"""03038029""",1B,3279,1294
"""03038030""",1C,3280,1295
"""03038031""",2A,3281,1296
"""03038032""",2B,3282,1297
"""03015022""",2B,3282,1298
"""03009005""",MV1-,3276,1299
"""04065018""",131B,3676,1300
"""03033012""",1B,3279,1301
"""03038033""",2C,3283,1302
"""03038034""",3A,3284,1303
"""03038035""",3B,3285,1304
"""04031008""",3TOT,3313,1305
"""04016017""",1TOT,3257,1306
"""03042023""",TX1FRQ,3274,1307
"""03038036""",3C,3286,1308
"""03038037""",4A,3316,1309
"""03038038""",4B,3317,1310
"""04016018""",2TOT,3312,1311
"""04016019""",3TOT,3313,1312
"""04016020""",4TOT,3256,1313
"""04035001""",CALI,3288,1314
"""04035002""",CDY,3289,1315
"""04035003""",CHR,3290,1316
"""04035004""",CMT,3291,1317
"""04035005""",MUL,3292,1318
"""04035006""",PDY,3293,1319
"""04035007""",PFAVG,3294,1320
"""04035008""",PHR,3295,1321
"""04035009""",PMT,3296,1322
"""04035010""",SOEPT,3269,1323
"""04035011""",STAGE,3297,1324
"""03035001""",P1,3258,1325
"""04035012""",KVAAVG,3339,1326
"""03038039""",4C,3318,1327
"""03042024""",KVA1M,3275,1328
"""03015023""",2C,3283,1329
"""03031041""",LTC1,3287,1330
"""03015024""",RAV1,3270,1331
"""03042025""",MV1,3260,1332
"""04011007""",SOEPT,3269,1333
"""03043006""",TX1B,3261,1334
"""04031009""",KV2AVG,3605,1335
"""04004005""",1TOT,3257,1336
"""99063006""",SOEPT,3269,1337
"""03049005""",MV1-,3276,1338
"""03036018""",RBV2,3300,1339
"""03038040""",TX2A,3324,1340
"""04035013""",PT,3346,1341
"""04042003""",CDY,3289,1342
"""03028008""",RCV,3480,1343
"""04010011""",SOEPT,3269,1344
"""03031042""",5A,3308,1345
"""04028010""",STAGE,3297,1346
"""04006001""",SOEPT,3269,1347
"""04007037""",6W54CW,3677,1348
"""04019002""",CALIT,3409,1349
"""03058044""",134,3678,1350
"""04067058""",RBV1,3271,1351
"""04067059""",RCV1,3272,1352
"""04007038""",6W51AA,3679,1353
"""04007039""",6W57AA,3680,1354
"""04007040""",6W51CW,3681,1355
"""03036019""",RAV1,3270,1356
"""03042026""",MV1-,3276,1357
"""03016004""",PF2M,3414,1358
"""03016005""",TX2FRQ,3331,1359
"""03016006""",KVA2M,3344,1360
"""03016007""",MV2,3519,1361
"""03016008""",MV2-,3521,1362
"""04007041""",6W51AV,3682,1363
"""03069012""",RBV2,3300,1364
"""03069013""",RCV2,3320,1365
"""04067060""",REGST,3683,1366
"""04067061""",STRAT,3684,1367
"""04067062""",REGAST,3685,1368
"""04020006""",MUL,3292,1369
"""03023044""",MV2-,3521,1370
"""03031043""",2KW,3299,1371
"""04002010""",CDY1,3381,1372
"""03041012""",1A,3278,1373
"""03041013""",1C,3280,1374
"""03041014""",3A,3284,1375
"""03041015""",4PF,3410,1376
"""03036020""",DCV,3277,1377
"""03036021""",1C,3280,1378
"""03036022""",2C,3283,1379
"""04046010""",CDY,3289,1380
"""04049004""",CMT,3291,1381
"""03058045""",67,3686,1382
"""03023045""",5C,3310,1383
"""04067063""",RBV6,3687,1384
"""03045017""",1A,3278,1385
"""03024002""",PF,3342,1386
"""04036015""",MUL1,3568,1387
"""03036023""",RBV1,3271,1388
"""04011008""",CDY2,3382,1389
"""03045018""",1B,3279,1390
"""03012025""",KWPHR1,3301,1391
"""04014016""",CHR2,3581,1392
"""03058046""",BT1MVA,3688,1393
"""03036024""",BV1,3265,1394
"""03036025""",RCV1,3272,1395
"""03021023""",2PF,3268,1396
"""03045019""",1C,3280,1397
"""04067064""",PF,3342,1398
"""04014017""",CHR3,3689,1399
"""04067065""",PF2,3690,1400
"""04036016""",MUL2,3352,1401
"""03006010""",MV1-,3276,1402
"""03058047""",112,3691,1403
"""03010024""",KVA1M,3275,1404
"""04042004""",CHR,3290,1405
"""04031010""",CALI1,3345,1406
"""03015025""",RBV1,3271,1407
"""04020007""",PDY,3293,1408
"""03036026""",TX1A,3263,1409
"""03021024""",PF1M,3273,1410
"""03023046""",1A,3278,1411
"""03010025""",PF1M,3273,1412
"""04042005""",CMT,3291,1413
"""04031011""",CDY1,3381,1414
"""99055015""",TEST,3692,1415
"""04007042""",MVT,3693,1416
"""04027003""",CALIT,3409,1417
"""04007043""",KVA1,3694,1418
"""04002011""",TXCTOT,3695,1419
"""04020008""",PHR,3295,1420
"""03015026""",RCV1,3272,1421
"""03009006""",PF1M,3273,1422
"""04007044""",PF1,3696,1423
"""04053038""",230DSV,3697,1424
"""03058048""",BCNBV,3698,1425
"""04060011""",SOEPT,3269,1426
"""04067066""",LCPF1,3699,1427
"""03038041""",PF2M,3414,1428
"""03025025""",KVAM,3416,1429
"""03025026""",PFM,3351,1430
"""03047003""",RAV,3479,1431
"""04020009""",PMT,3296,1432
"""03058049""",107,3700,1433
"""03020011""",P,3267,1434
"""04002012""",CDY2,3382,1435
"""03020012""",RAV1,3270,1436
"""03038042""",TX1B,3261,1437
"""03049006""",TX1FRQ,3274,1438
"""04031012""",PHR1,3494,1439
"""04067067""",TB,3701,1440
"""03049007""",KVA1M,3275,1441
"""04031013""",MUL1,3568,1442
"""04031014""",PDY1,3467,1443
"""03070011""",KVA1M,3275,1444
"""04031015""",CMT1,3487,1445
"""03072017""",2A,3281,1446
"""03036027""",3A,3284,1447
"""04040017""",HRTBT6,3702,1448
"""04064002""",MUL,3292,1449
"""03069014""",G1W,3703,1450
"""03020013""",RBV1,3271,1451
"""03023047""",TX1W,3259,1452
"""03023048""",TX1FRQ,3274,1453
"""03069015""",G1MV,3704,1454
"""99055016""",DATE,3705,1455
"""03031044""",6A,3583,1456
"""03031045""",6C,3510,1457
"""04031016""",5TOT,3408,1458
"""04068001""",TOTAVG,3706,1459
"""03020014""",RCV1,3272,1460
"""03020015""",TX1A,3263,1461
"""03020016""",TX1B,3261,1462
"""03040007""",3KW,3526,1463
"""03020017""",TX1C,3262,1464
"""03020018""",TX1W,3259,1465
"""03020019""",PF1M,3273,1466
"""03020020""",TX1FRQ,3274,1467
"""03020021""",KVA1M,3275,1468
"""03020022""",MV1,3260,1469
"""03033013""",1A,3278,1470
"""03020023""",MV1-,3276,1471
"""03020024""",DCV,3277,1472
"""04067068""",LTC2,3386,1473
"""03006011""",RCV1,3272,1474
"""03006012""",TX1A,3263,1475
"""03006013""",TX1B,3261,1476
"""03006014""",TX1C,3262,1477
"""03006015""",TX1W,3259,1478
"""04004006""",PHR,3295,1479
"""04004007""",PMT,3296,1480
"""04004008""",REGAVG,3402,1481
"""04067069""",SE230A,3707,1482
"""04067070""",SE230B,3708,1483
"""04067071""",SE230C,3709,1484
"""03006016""",MV1,3260,1485
"""03006017""",P1,3258,1486
"""04006002""",CALI,3288,1487
"""04006003""",PDY,3293,1488
"""04006004""",PHR,3295,1489
"""04006005""",PMT,3296,1490
"""03006018""",PF1M,3273,1491
"""04006006""",CDY,3289,1492
"""04006007""",CHR,3290,1493
"""04006008""",CMT,3291,1494
"""04006009""",MUL,3292,1495
"""03006019""",KVA1M,3275,1496
"""03046011""",PFM,3351,1497
"""03020025""",1A,3278,1498
"""03006020""",DCV,3277,1499
"""03006021""",2A,3281,1500
"""03006022""",2B,3282,1501
"""03006023""",2C,3283,1502
"""03006024""",3A,3284,1503
"""03006025""",3B,3285,1504
"""03006026""",3C,3286,1505
"""03006027""",4A,3316,1506
"""03006028""",4B,3317,1507
"""03006029""",4C,3318,1508
"""03006030""",5A,3308,1509
"""03006031""",5B,3309,1510
"""03006032""",5C,3310,1511
"""04006010""",STAGE,3297,1512
"""03006033""",LTC1,3287,1513
"""03020026""",1B,3279,1514
"""04006011""",PT,3346,1515
"""03001011""",1KW,3413,1516
"""03020027""",1C,3280,1517
"""03001012""",2KW,3299,1518
"""03001013""",3KW,3526,1519
"""03001014""",4KW,3314,1520
"""03001015""",5KW,3609,1521
"""03001016""",6KW,3710,1522
"""03001017""",1PF,3350,1523
"""03020028""",2A,3281,1524
"""04001004""",SOEPT,3269,1525
"""03045020""",1KW,3413,1526
"""03020029""",2B,3282,1527
"""04021002""",KVAAVG,3339,1528
"""04021003""",PFAVG,3294,1529
"""03001018""",P1,3258,1530
"""04002013""",CHR1,3385,1531
"""03020030""",2C,3283,1532
"""04002014""",CHR2,3581,1533
"""04042006""",PDY,3293,1534
"""03020031""",3A,3284,1535
"""04042007""",PFAVG,3294,1536
"""04065019""",266B,3711,1537
"""03020032""",3B,3285,1538
"""03070012""",MV1-,3276,1539
"""03041016""",TX1FRQ,3274,1540
"""03020033""",3C,3286,1541
"""03036028""",TX1C,3262,1542
"""04007045""",W1AVG,3712,1543
"""04007046""",W2AVG,3713,1544
"""04007047""",W3AVG,3714,1545
"""04067072""",MV1AVG,3715,1546
"""04067073""",MV2AVG,3716,1547
"""04007048""",MV3AVG,3717,1548
"""04067074""",PF1AVG,3475,1549
"""04067075""",PF2AVI,3718,1550
"""04067076""",PF3AVG,3719,1551
"""03041017""",PF1M,3273,1552
"""04020010""",STAGE,3297,1553
"""04045009""",PFAVG,3294,1554
"""04039002""",KVAAVG,3339,1555
"""04020011""",KVAAVG,3339,1556
"""04039003""",PFAVG,3294,1557
"""04070002""",TX1AMP,3720,1558
"""04020012""",PFAVG,3294,1559
"""04007049""",CHR1,3385,1560
"""04015011""",KVAAVG,3339,1561
"""03040008""",2C,3283,1562
"""04015012""",PFAVG,3294,1563
"""03043007""",TX1C,3262,1564
"""03040009""",3B,3285,1565
"""03043008""",TX1W,3259,1566
"""03043009""",PF1M,3273,1567
"""04051013""",HRTBT3,3721,1568
"""04038016""",KV2AVG,3605,1569
"""04053039""",SYSWT3,3722,1570
"""04002015""",CMT1,3487,1571
"""04045010""",HRTBT7,3723,1572
"""03036029""",3B,3285,1573
"""04038017""",HRTBT1,3724,1574
"""04053040""",SYSWT4,3725,1575
"""03043010""",TX1FRQ,3274,1576
"""04010012""",KVAAVG,3339,1577
"""04053041""",SYSWT5,3726,1578
"""03040010""",3C,3286,1579
"""04010013""",PFAVG,3294,1580
"""03024003""",DCV,3277,1581
"""03024004""",LEDLAG,3727,1582
"""04029013""",KVAAVG,3339,1583
"""04029014""",PFAVG,3294,1584
"""04035014""",1TOT,3257,1585
"""04035015""",2TOT,3312,1586
"""04035016""",3TOT,3313,1587
"""04007050""",T1WTOT,3728,1588
"""04060012""",KVAAVG,3339,1589
"""04035017""",4TOT,3256,1590
"""04060013""",PFAVG,3294,1591
"""04025009""",SOEPT,3269,1592
"""04068002""",TARGET,3729,1593
"""03056011""",3B,3285,1594
"""03056012""",3C,3286,1595
"""03056013""",P1,3258,1596
"""04002016""",CMT2,3473,1597
"""03001019""",P2,3255,1598
"""03001020""",RAV1,3270,1599
"""03001021""",RBV1,3271,1600
"""03001022""",RCV1,3272,1601
"""03001023""",TX1A,3263,1602
"""03001024""",TX1B,3261,1603
"""03001025""",TX1C,3262,1604
"""04026001""",SOEPT,3269,1605
"""04067077""",AV1,3264,1606
"""04067078""",BV1,3265,1607
"""04067079""",CV1,3266,1608
"""03056014""",TX1A,3263,1609
"""04017013""",1TOT,3257,1610
"""03001026""",2PF,3268,1611
"""03023049""",1C,3280,1612
"""04022002""",4U,3730,1613
"""03023050""",W655C,3731,1614
"""03001027""",KWPHR1,3301,1615
"""04016021""",CCDY,3732,1616
"""03033014""",TX1FRQ,3274,1617
"""04017014""",2TOT,3312,1618
"""04017015""",3TOT,3313,1619
"""04017016""",4TOT,3256,1620
"""04017017""",5TOT,3408,1621
"""04057001""",SOEPT,3269,1622
"""04048003""",RRESTP,3733,1623
"""03040011""",P1,3258,1624
"""03001028""",TX1W,3259,1625
"""03001029""",PF1M,3273,1626
"""03001030""",TX1FRQ,3274,1627
"""03023051""",2A,3281,1628
"""04008007""",PDY,3293,1629
"""04017018""",6TOT,3607,1630
"""04003004""",PMT,3296,1631
"""04016022""",PFAVG,3294,1632
"""04016023""",PHR2,3588,1633
"""04016024""",PMT2,3321,1634
"""03058050""",119,3734,1635
"""04028011""",CMT,3291,1636
"""04023033""",PDY2,3542,1637
"""03058051""",108,3735,1638
"""04038018""",2TOT,3312,1639
"""03023052""",RAV2,3323,1640
"""04023034""",PHR2,3588,1641
"""04006012""",KVAAVG,3339,1642
"""03041018""",1KW,3413,1643
"""03023053""",RBV2,3300,1644
"""04006013""",PFAVG,3294,1645
"""04022003""",KVAAVG,3339,1646
"""03041019""",2KW,3299,1647
"""03058052""",117,3736,1648
"""03022025""",TX1A,3263,1649
